id,a0,a1,a2,a3,a4,
uno,49.38460,181.27400,46.08650,4,-1,
uno,51.72740,223.00700,52.77370,4,-1,
uno,52.00940,221.37200,32.36480,4,-1,
uno,52.58820,55.73520,37.41420,4,-1,
uno,36.00000,69.58980,40.33300,4,-1,
uno,46.50000,217.34500,35.02080,4,-1,
uno,52.50000,337.01800,47.56250,4,-1,
uno,61.86210,346.18300,46.44970,4,-1,
uno,52.80000,211.19900,49.60000,4,-1,
uno,72.00000,118.78800,56.45960,4,-1,
uno,42.00000,277.97500,33.29170,4,-1,
uno,58.80000,133.18500,46.05000,4,-1,
uno,54.62430,142.48600,49.43400,4,-1,
uno,45.60000,156.86600,37.06670,4,-1,
uno,36.00000,169.35100,49.00000,4,-1,
uno,36.00000,53.87810,34.00000,4,-1,
uno,56.72730,188.73000,33.93940,4,-1,
uno,63.22680,28.09690,36.28280,4,-1,
uno,50.56700,81.92020,49.14550,4,-1,
uno,57.00000,145.96300,36.37500,4,-1,
uno,51.25710,101.98300,37.42970,4,-1,
uno,54.85710,342.24000,30.76190,4,-1,
uno,53.07690,122.01700,30.77560,4,-1,
uno,43.20000,105.18100,48.80000,4,-1,
uno,48.30290,286.68300,37.91090,4,-1,
uno,72.00000,125.83300,59.66700,4,-1,
uno,40.04500,135.40200,31.65170,4,-1,
uno,56.00000,299.63800,36.66670,4,-1,
uno,36.00000,185.81200,32.44440,4,-1,
uno,66.30060,114.53500,41.72280,4,-1,
uno,42.00000,12.67990,30.41670,4,-1,
uno,43.05880,221.56300,52.96080,4,-1,
uno,52.17390,246.87100,37.92750,4,-1,
uno,48.43180,105.36800,39.00600,4,-1,
uno,42.00000,131.60000,32.54170,4,-1,
uno,36.61110,208.04300,67.41600,4,-1,
uno,48.98290,134.04600,37.02880,4,-1,
uno,55.85840,170.46600,46.68320,4,-1,
uno,57.42860,88.06480,55.88100,4,-1,
uno,53.62550,352.64000,31.41370,4,-1,
uno,49.90190,64.35310,35.10450,4,-1,
uno,66.54550,56.35430,40.75760,4,-1,
uno,42.00000,228.86400,55.45830,4,-1,
uno,50.18180,333.10000,47.24240,4,-1,
uno,50.94780,345.41700,43.42000,4,-1,
uno,54.00000,239.07800,42.00000,4,-1,
uno,47.69060,165.21600,48.10600,4,-1,
uno,47.29890,173.25500,38.02660,4,-1,
uno,45.34880,16.36650,64.34980,4,-1,
uno,42.00000,31.82900,31.25000,4,-1,
uno,52.28570,334.31600,33.74400,4,-1,
uno,48.00000,267.41300,65.00000,4,-1,
uno,60.00000,305.23100,60.00000,4,-1,
uno,49.20000,235.65200,35.03330,4,-1,
uno,58.50000,317.88900,55.06250,4,-1,
uno,54.00000,228.02300,39.65190,4,-1,
uno,55.84620,310.57000,35.85260,4,-1,
uno,49.82610,60.18290,31.08880,4,-1,
uno,52.87860,68.36230,32.55700,4,-1,
uno,37.41790,311.39600,36.78930,4,-1,
uno,58.04830,77.29840,32.07780,4,-1,
uno,52.80000,217.63900,31.26670,4,-1,
uno,54.32210,268.48000,38.29760,4,-1,
uno,53.88320,157.17100,51.12440,4,-1,
uno,44.33680,207.74600,37.55330,4,-1,
uno,60.00000,268.18800,33.66670,4,-1,
uno,36.00000,347.22300,43.00000,4,-1,
uno,69.58250,93.97960,48.62920,4,-1,
uno,50.97930,302.66300,41.25320,4,-1,
uno,44.57140,335.79200,38.19050,4,-1,
uno,47.53850,232.39000,33.00320,4,-1,
uno,38.61670,38.21050,34.32400,4,-1,
uno,53.52000,202.66500,37.76330,4,-1,
uno,36.00000,298.90600,33.55570,4,-1,
uno,60.62070,238.36900,42.34630,4,-1,
uno,57.70570,213.75000,35.59490,4,-1,
uno,53.17240,205.57700,35.89800,4,-1,
uno,55.46030,262.84300,36.40740,4,-1,
uno,45.94510,276.67300,41.04380,4,-1,
uno,61.92810,271.37500,51.03090,4,-1,
uno,52.46870,197.30500,36.10480,4,-1,
uno,61.69970,27.61270,37.19000,4,-1,
uno,50.94950,281.69100,31.14020,4,-1,
uno,49.72660,197.77900,36.07860,4,-1,
uno,40.58940,190.23400,43.70930,4,-1,
uno,51.30800,246.37600,53.98360,4,-1,
uno,59.00000,268.76400,37.04170,4,-1,
uno,49.82610,231.19000,36.08880,4,-1,
uno,52.28570,197.79100,46.29760,4,-1,
uno,52.28570,196.95400,39.74400,4,-1,
uno,42.00000,278.60700,36.75000,4,-1,
uno,45.33780,191.53800,49.01270,4,-1,
uno,72.00000,350.15900,39.00000,4,-1,
uno,36.00000,265.67200,37.00000,4,-1,
uno,48.00000,313.44700,41.00000,4,-1,
uno,45.00980,313.86100,35.06210,4,-1,
uno,49.04230,295.70500,31.67150,4,-1,
uno,51.56840,196.31200,39.30650,4,-1,
uno,51.31130,279.42900,40.42070,4,-1,
uno,57.38210,203.43300,41.10150,4,-1,
uno,49.20000,26.53770,31.02500,4,-1,
uno,51.93100,284.64600,42.51870,4,-1,
uno,36.59140,128.49600,35.10260,4,-1,
uno,47.24370,267.58900,43.97720,4,-1,
uno,36.00000,151.11300,43.00000,4,-1,
uno,50.80130,210.26100,54.14220,4,-1,
uno,56.33020,317.25400,36.18180,4,-1,
uno,44.76920,315.22900,34.15710,4,-1,
uno,58.87500,277.67300,36.38020,4,-1,
uno,52.92620,101.20200,34.42090,4,-1,
uno,63.33330,306.44200,38.34720,4,-1,
uno,58.00000,309.23200,33.12500,4,-1,
uno,65.85190,259.81600,47.83500,4,-1,
uno,43.71430,8.67949,40.89290,4,-1,
uno,51.20630,218.32800,35.74770,4,-1,
uno,54.42810,184.08800,41.77250,4,-1,
uno,47.54140,309.92800,37.00910,4,-1,
uno,55.47480,253.87300,43.57230,4,-1,
uno,47.40240,348.50900,43.73700,4,-1,
uno,45.91490,318.37800,30.09150,4,-1,
uno,55.04270,195.40000,35.66020,4,-1,
uno,49.34800,156.58400,68.63880,4,-1,
uno,52.28570,221.68000,35.04170,4,-1,
uno,43.24140,295.86900,39.76010,4,-1,
uno,45.72410,288.76100,37.17390,4,-1,
uno,47.59630,200.93600,34.44340,4,-1,
uno,52.60170,110.04800,41.21300,4,-1,
uno,44.40000,78.51600,30.45000,4,-1,
uno,58.71430,173.79400,35.72020,4,-1,
uno,36.00000,226.23000,34.00000,4,-1,
uno,47.39580,137.03000,34.23000,4,-1,
uno,56.40000,264.17800,32.63330,4,-1,
uno,59.48940,289.60500,51.16800,4,-1,
uno,52.55200,130.46600,51.46370,4,-1,
uno,51.42620,307.80500,31.35570,4,-1,
uno,55.72090,296.18000,38.03160,4,-1,
uno,47.90060,146.26700,56.00030,4,-1,
uno,55.13460,91.37470,30.96870,4,-1,
uno,50.72730,78.72770,37.28410,4,-1,
uno,52.28570,81.24750,43.19400,4,-1,
uno,36.00000,0.41173,63.16210,4,-1,
uno,51.00000,228.88400,31.25000,4,-1,
uno,47.43990,295.51200,37.54160,4,-1,
uno,55.50000,286.76700,41.08330,4,-1,
uno,36.00000,1.10411,79.63090,4,-1,
uno,58.74420,74.57620,57.74510,4,-1,
uno,44.48280,142.10800,53.41520,4,-1,
uno,58.36360,236.86500,35.73490,4,-1,
uno,72.00000,299.42500,45.88890,4,-1,
uno,50.64000,314.93500,34.20170,4,-1,
uno,54.85710,143.82400,31.76190,4,-1,
uno,63.56490,325.57500,35.21290,4,-1,
uno,51.17650,201.88600,52.59560,4,-1,
uno,54.55810,306.07700,64.14050,4,-1,
uno,53.84590,134.66400,52.03870,4,-1,
uno,36.00000,344.70400,37.74900,4,-1,
uno,51.30630,286.86600,30.83190,4,-1,
uno,43.44000,123.65200,49.60170,4,-1,
uno,58.94120,207.13200,32.35540,4,-1,
uno,42.00000,327.53400,36.25000,4,-1,
uno,59.07800,160.97500,56.88020,4,-1,
uno,54.00000,108.13700,39.12500,4,-1,
uno,47.05010,250.44700,39.01740,4,-1,
uno,45.24140,32.34930,78.65090,4,-1,
uno,57.40620,281.83700,41.39290,4,-1,
uno,42.64230,296.59400,53.62020,4,-1,
uno,51.20970,293.25400,31.17090,4,-1,
uno,58.80000,155.68200,44.05000,4,-1,
uno,41.70700,280.94900,33.67650,4,-1,
uno,56.20730,123.17800,36.84680,4,-1,
uno,53.36840,307.38500,36.63380,4,-1,
uno,50.86010,309.60100,58.86070,4,-1,
uno,56.08700,350.35400,38.74090,4,-1,
uno,55.09090,110.02500,32.28030,4,-1,
uno,52.15380,290.40500,32.77880,4,-1,
uno,42.00000,114.56600,32.79170,4,-1,
uno,57.00570,287.96000,72.46690,4,-1,
uno,54.64870,283.30800,47.89300,4,-1,
uno,56.21050,284.29000,34.96490,4,-1,
uno,56.57180,102.01900,45.99830,4,-1,
uno,47.53850,344.70200,55.00320,4,-1,
uno,57.09980,345.57800,40.16380,4,-1,
uno,43.17930,300.36200,44.54690,4,-1,
uno,48.15470,81.67750,37.75520,4,-1,
uno,53.57140,216.06900,33.00600,4,-1,
uno,50.83020,139.50400,35.49140,4,-1,
uno,54.55050,156.14600,32.68220,4,-1,
uno,55.26320,108.14400,31.16010,4,-1,
uno,36.00000,225.51400,56.00000,4,-1,
uno,39.03720,250.75500,45.87820,4,-1,
uno,42.42240,172.25600,40.35330,4,-1,
uno,64.15200,135.34900,41.93070,4,-1,
uno,52.35970,293.59600,44.67370,4,-1,
uno,47.65000,87.53960,34.00350,4,-1,
uno,52.47860,22.41860,52.39510,4,-1,
uno,53.07690,350.54800,66.16350,4,-1,
uno,52.83400,152.65400,39.81000,4,-1,
uno,56.40000,113.21000,33.40830,4,-1,
uno,53.73180,256.49900,40.20110,4,-1,
uno,72.00000,344.89000,47.00000,4,-1,
uno,36.00000,219.46100,35.99510,4,-1,
uno,53.00000,287.62200,39.04170,4,-1,
uno,54.73710,319.66400,50.61500,4,-1,
uno,55.67210,253.94300,47.79380,4,-1,
uno,49.66220,201.44100,39.10520,4,-1,
uno,51.86820,354.06100,75.38010,4,-1,
uno,58.10530,339.27000,41.49120,4,-1,
uno,49.20000,66.22680,40.02500,4,-1,
uno,57.00000,213.86900,39.25000,4,-1,
uno,38.99070,355.29800,57.92660,4,-1,
uno,48.75000,283.29400,42.01040,4,-1,
uno,53.54970,148.64600,40.08390,4,-1,
uno,56.19570,102.52800,35.73570,4,-1,
uno,57.91020,231.31800,39.57210,4,-1,
uno,36.00000,122.76500,56.00000,4,-1,
uno,58.38000,79.87910,32.77130,4,-1,
uno,54.52170,57.10850,38.13220,4,-1,
uno,48.18840,120.39100,38.00130,4,-1,
uno,42.00000,129.56000,33.37500,4,-1,
uno,57.42860,244.35600,35.32140,4,-1,
uno,54.82330,231.89300,47.31160,4,-1,
uno,44.46620,188.12600,35.11720,4,-1,
uno,46.00000,121.71800,33.04170,4,-1,
uno,36.00000,260.13700,36.00000,4,-1,
uno,49.04350,168.87800,33.05800,4,-1,
uno,48.35290,339.38800,48.00490,4,-1,
uno,50.73350,53.34980,32.90600,4,-1,
uno,47.00160,33.53320,40.68550,4,-1,
uno,55.33620,281.36200,40.16520,4,-1,
uno,42.81990,221.32400,45.90670,4,-1,
uno,50.12900,12.30050,31.16260,4,-1,
uno,36.00000,272.16300,37.66670,4,-1,
uno,40.10530,15.18590,55.37060,4,-1,
uno,52.15160,331.04500,31.18300,4,-1,
uno,54.41380,243.16100,35.38070,4,-1,
uno,53.91490,42.32070,48.82500,4,-1,
uno,46.90910,242.89300,31.03030,4,-1,
uno,52.52290,156.78600,49.89710,4,-1,
uno,43.50000,15.75540,47.56250,4,-1,
uno,57.65220,178.77000,40.48010,4,-1,
uno,55.55590,211.90700,50.69880,4,-1,
uno,55.71430,152.71100,33.44640,4,-1,
uno,56.40000,49.99180,32.81670,4,-1,
uno,36.00000,214.81300,33.77780,4,-1,
uno,57.42860,233.26400,33.72020,4,-1,
uno,57.44550,43.58250,34.91050,4,-1,
uno,61.61260,200.78500,38.85170,4,-1,
uno,55.09090,184.63300,37.20070,4,-1,
uno,52.66590,340.53400,37.56680,4,-1,
uno,51.49480,228.43900,39.99320,4,-1,
uno,64.19120,352.43200,41.46110,4,-1,
uno,46.59560,33.14780,30.03580,4,-1,
uno,64.09190,56.49570,46.46520,4,-1,
uno,47.39260,280.47400,31.00300,4,-1,
uno,51.00000,320.57500,31.16670,4,-1,
uno,58.36360,41.14380,36.10230,4,-1,
uno,53.45450,233.53900,38.75760,4,-1,
uno,42.00000,31.27300,30.62500,4,-1,
uno,55.49930,185.49300,33.78100,4,-1,
uno,56.77540,102.69500,33.49260,4,-1,
uno,54.34290,139.30600,41.62980,4,-1,
uno,53.63240,275.35800,36.24550,4,-1,
uno,57.62070,180.95600,49.90840,4,-1,
uno,43.44000,268.55900,31.60170,4,-1,
uno,60.25270,180.13200,37.79800,4,-1,
uno,52.65720,44.19240,48.69520,4,-1,
uno,56.31160,48.81070,43.32090,4,-1,
uno,72.00000,38.07580,81.77730,4,-1,
uno,53.16490,30.50830,31.73180,4,-1,
uno,36.00000,227.45100,32.44430,4,-1,
uno,46.25160,263.88000,45.08340,4,-1,
uno,51.72970,120.33800,49.59570,4,-1,
uno,54.42740,30.03110,58.03490,4,-1,
uno,72.00000,144.77900,33.22270,4,-1,
uno,57.42860,214.46800,46.16070,4,-1,
uno,57.42860,112.19400,33.44050,4,-1,
uno,50.11190,164.81300,35.68260,4,-1,
uno,52.55570,176.14200,31.69700,4,-1,
uno,51.88210,10.80200,38.61040,4,-1,
uno,49.66030,40.96820,32.04500,4,-1,
uno,56.29410,45.97600,64.41420,4,-1,
uno,41.11810,45.73790,65.20190,4,-1,
uno,52.80010,33.39580,41.62230,4,-1,
uno,53.22950,16.02800,35.54400,4,-1,
uno,36.16370,61.62720,36.34690,4,-1,
uno,47.44240,170.73500,40.01030,4,-1,
uno,48.35290,162.56900,31.00250,4,-1,
uno,56.08700,254.03600,36.74090,4,-1,
uno,47.53850,91.87490,38.00320,4,-1,
uno,47.14290,179.28700,32.00600,4,-1,
uno,55.84620,276.16300,36.92630,4,-1,
uno,55.35410,56.29440,33.68750,4,-1,
uno,52.45090,136.88800,36.54670,4,-1,
uno,57.15950,352.01600,48.69200,4,-1,
uno,55.84620,358.03100,33.92630,4,-1,
uno,36.00000,286.36500,45.77780,4,-1,
uno,57.00000,290.44400,39.12500,4,-1,
uno,49.20000,215.32600,33.04170,4,-1,
uno,55.91100,64.48640,33.37370,4,-1,
uno,54.13430,247.82400,33.47970,4,-1,
uno,51.00000,330.27100,35.20830,4,-1,
uno,50.18180,331.04600,31.12120,4,-1,
uno,50.74700,25.29310,34.13590,4,-1,
uno,40.00870,287.99700,37.93000,4,-1,
uno,56.68770,304.28300,47.90480,4,-1,
uno,72.00000,49.50290,59.11110,4,-1,
uno,47.40000,306.81000,35.00830,4,-1,
uno,56.40000,349.58900,34.45000,4,-1,
uno,53.52000,132.70300,41.88170,4,-1,
uno,58.94120,133.21400,35.35540,4,-1,
uno,57.65760,208.72900,36.46760,4,-1,
uno,51.93100,55.34010,49.51870,4,-1,
uno,50.50810,228.55700,53.55190,4,-1,
uno,49.76470,223.93600,44.18380,4,-1,
uno,54.94400,248.36900,46.78820,4,-1,
uno,55.37140,10.13010,33.20120,4,-1,
uno,58.84700,232.24800,57.25180,4,-1,
uno,53.22680,84.27820,32.00840,4,-1,
uno,40.79720,113.40800,67.63230,4,-1,
uno,40.80000,217.08500,35.80000,4,-1,
uno,55.19550,97.78530,40.56140,4,-1,
uno,45.48510,238.17000,32.13620,4,-1,
uno,55.26320,91.07790,38.16010,4,-1,
uno,53.07170,270.95500,48.44280,4,-1,
uno,43.86480,177.88700,32.50780,4,-1,
uno,58.96840,69.52430,37.79790,4,-1,
uno,47.41620,311.12100,37.74940,4,-1,
uno,36.00000,85.52500,33.00000,4,-1,
uno,57.07630,190.79700,34.02760,4,-1,
uno,48.26090,266.47200,34.00180,4,-1,
uno,36.00000,162.33300,50.33300,4,-1,
uno,48.17140,255.80700,36.00120,4,-1,
uno,56.28810,309.22800,52.51860,4,-1,
uno,58.36360,300.40400,41.73490,4,-1,
uno,56.14290,220.46200,41.14880,4,-1,
uno,48.48000,179.37100,56.01330,4,-1,
uno,48.79320,233.18200,30.01640,4,-1,
uno,44.00000,214.85600,30.33330,4,-1,
uno,47.04280,177.38000,33.03030,4,-1,
uno,60.32990,182.66200,36.26570,4,-1,
uno,51.20930,320.66500,50.51260,4,-1,
uno,48.44140,217.95500,57.49250,4,-1,
uno,42.00000,275.35100,30.12500,4,-1,
uno,36.00000,173.49000,37.08980,4,-1,
uno,51.72970,152.02500,30.59570,4,-1,
uno,50.61550,287.21800,32.18750,4,-1,
uno,57.00000,115.36800,48.37500,4,-1,
uno,53.56440,334.19100,37.53490,4,-1,
uno,44.76920,190.88500,36.31410,4,-1,
uno,55.84620,200.02300,42.92630,4,-1,
uno,48.02450,208.66400,34.00000,4,-1,
uno,42.48950,98.11110,36.04540,4,-1,
uno,56.16880,282.66300,39.45140,4,-1,
uno,46.68090,106.55200,43.04350,4,-1,
uno,39.89030,86.59340,47.38470,4,-1,
uno,47.56680,209.71100,38.27100,4,-1,
uno,52.34930,80.74790,56.13320,4,-1,
uno,47.39810,100.53600,46.87490,4,-1,
uno,40.56000,79.87140,38.60170,4,-1,
uno,44.32170,108.52500,64.70110,4,-1,
uno,47.60000,70.17350,51.00830,4,-1,
uno,46.88840,46.71840,38.61220,4,-1,
uno,57.45560,179.80300,48.85250,4,-1,
uno,51.60000,74.16810,31.22500,4,-1,
uno,47.89070,47.67190,33.57150,4,-1,
uno,49.20000,86.62350,43.02500,4,-1,
uno,47.14290,133.60500,30.01190,4,-1,
uno,48.12770,178.72500,32.00090,4,-1,
uno,50.93950,97.26250,40.07710,4,-1,
uno,40.37200,43.73110,64.47680,4,-1,
uno,54.85710,85.64330,37.52380,4,-1,
uno,49.20000,98.46790,38.01670,4,-1,
uno,55.32670,75.53320,36.07120,4,-1,
uno,56.33700,112.25000,32.18600,4,-1,
uno,41.00000,45.94540,63.04170,4,-1,
uno,52.64600,161.14500,38.84320,4,-1,
uno,51.33330,96.38440,40.34720,4,-1,
uno,50.30770,73.16070,35.16030,4,-1,
uno,46.55820,101.75300,43.47020,4,-1,
uno,60.00000,18.26920,46.92420,4,-1,
uno,50.42360,59.03390,57.14060,4,-1,
uno,49.63130,121.84300,34.03210,4,-1,
uno,57.84000,78.95210,38.80170,4,-1,
uno,53.34250,80.07200,56.41150,4,-1,
uno,58.83100,146.18100,41.64660,4,-1,
uno,46.00000,150.48100,30.16670,4,-1,
uno,36.00000,147.94000,34.77780,4,-1,
uno,42.00000,74.31250,44.37500,4,-1,
uno,47.86050,79.81160,47.00100,4,-1,
uno,42.67990,102.05400,32.68090,4,-1,
uno,36.00000,72.09400,57.88890,4,-1,
uno,50.10000,168.65300,37.20420,4,-1,
uno,53.56340,165.78200,31.89220,4,-1,
uno,43.52570,108.12900,51.30380,4,-1,
uno,55.68000,63.58930,34.41330,4,-1,
uno,42.00000,60.13520,30.41670,4,-1,
uno,49.77590,176.51800,38.03210,4,-1,
uno,42.00000,92.70290,32.62500,4,-1,
uno,45.60000,86.72970,32.13330,4,-1,
uno,53.70650,186.94000,37.62370,4,-1,
uno,52.92860,103.15900,51.57440,4,-1,
uno,49.57890,89.87280,43.05480,4,-1,
uno,54.00000,99.70320,45.62500,4,-1,
uno,57.23080,105.42000,35.56410,4,-1,
uno,51.00000,184.53300,36.29170,4,-1,
uno,53.31430,68.00730,57.14410,4,-1,
uno,45.46170,202.64700,51.55820,4,-1,
uno,43.33330,202.90400,44.68060,4,-1,
uno,52.28570,105.06800,33.29760,4,-1,
uno,58.50000,103.03700,43.12500,4,-1,
uno,57.53200,300.18800,34.11550,4,-1,
uno,49.53490,36.64310,34.11720,4,-1,
uno,66.61640,87.96610,37.76480,4,-1,
uno,47.14290,91.13390,33.00600,4,-1,
uno,49.98920,271.66900,33.11310,4,-1,
uno,51.00000,205.60400,35.12500,4,-1,
uno,36.00000,353.18000,61.83300,4,-1,
uno,50.56370,250.26200,31.19190,4,-1,
uno,47.03800,213.18100,34.00600,4,-1,
uno,36.00000,337.13500,52.25930,4,-1,
uno,55.22480,78.59320,31.98670,4,-1,
uno,57.42860,347.27600,56.60120,4,-1,
uno,36.00000,217.92600,38.00000,4,-1,
uno,57.80840,229.20800,51.88120,4,-1,
uno,52.24900,234.30100,50.43670,4,-1,
uno,53.64710,355.00100,35.25490,4,-1,
uno,43.60000,15.39430,42.00830,4,-1,
uno,46.14890,87.39210,42.88740,4,-1,
uno,48.17140,104.85900,33.00120,4,-1,
uno,48.54550,92.22760,51.01140,4,-1,
uno,57.42860,245.81300,39.16070,4,-1,
uno,51.20230,136.74700,43.03110,4,-1,
uno,48.35290,102.20400,36.00490,4,-1,
uno,54.89590,235.79000,35.07110,4,-1,
uno,59.48620,97.63120,60.34300,4,-1,
uno,54.85710,94.80130,30.76190,4,-1,
uno,57.80790,27.27810,62.87720,4,-1,
uno,52.82520,234.03000,44.04060,4,-1,
uno,48.60220,58.83440,42.45190,4,-1,
uno,50.49410,113.07100,39.16360,4,-1,
uno,55.31290,68.81480,33.13730,4,-1,
uno,52.01850,74.43450,37.50580,4,-1,
uno,48.72950,106.09000,34.02360,4,-1,
uno,53.37010,68.69410,40.30490,4,-1,
uno,55.84620,57.95040,32.92630,4,-1,
uno,43.96220,112.76200,48.35530,4,-1,
uno,52.30440,73.71110,43.53240,4,-1,
uno,44.40000,148.08500,31.22500,4,-1,
uno,53.07690,109.47400,46.38780,4,-1,
uno,45.49860,90.16020,64.86040,4,-1,
uno,42.00000,56.94730,36.79170,4,-1,
uno,57.24080,108.26000,37.51340,4,-1,
uno,51.14290,111.04100,48.72020,4,-1,
uno,48.81080,65.78020,48.02820,4,-1,
uno,51.15500,152.83300,31.32720,4,-1,
uno,44.48280,147.62100,31.41520,4,-1,
uno,49.93150,107.29000,41.06950,4,-1,
uno,53.84370,183.00400,30.46220,4,-1,
uno,60.00000,142.82300,31.23800,4,-1,
uno,42.51670,114.23400,42.82400,4,-1,
uno,54.57470,195.98800,46.97680,4,-1,
uno,57.15790,90.26560,31.84430,4,-1,
uno,58.24700,101.01400,49.98250,4,-1,
uno,53.52000,156.34800,30.88170,4,-1,
uno,62.11010,80.49850,35.71260,4,-1,
uno,59.22510,95.55080,41.29440,4,-1,
uno,48.39880,117.10800,45.00140,4,-1,
uno,51.09300,117.39200,49.39830,4,-1,
uno,53.79740,167.67500,33.67730,4,-1,
uno,53.28360,112.50800,67.16480,4,-1,
uno,55.65520,117.01100,38.96690,4,-1,
uno,46.73680,121.90500,31.07020,4,-1,
uno,53.43680,61.03800,36.82830,4,-1,
uno,55.22680,153.58400,42.74000,4,-1,
uno,43.07660,122.08000,39.20890,4,-1,
uno,52.80000,117.95900,35.06670,4,-1,
uno,56.40000,132.15600,34.22500,4,-1,
uno,50.15280,154.35800,45.37490,4,-1,
uno,49.99350,125.58600,36.23170,4,-1,
uno,59.27810,180.34300,36.55600,4,-1,
uno,49.92920,127.44200,39.91150,4,-1,
uno,55.71430,136.95200,46.44640,4,-1,
uno,50.76820,148.12600,42.36320,4,-1,
uno,43.58420,336.79200,38.54440,4,-1,
uno,44.31320,220.39300,43.14440,4,-1,
uno,58.00000,354.09200,45.04170,4,-1,
uno,59.21740,181.52500,62.69930,4,-1,
uno,48.11500,234.04500,32.41250,4,-1,
uno,51.00000,316.88300,31.16670,4,-1,
uno,42.00000,149.88200,32.29170,4,-1,
uno,66.00000,273.98900,44.87500,4,-1,
uno,57.80490,172.01200,36.56200,4,-1,
uno,45.00000,226.77400,34.12500,4,-1,
uno,36.00000,184.92100,43.44440,4,-1,
uno,48.57410,175.96300,47.01320,4,-1,
uno,50.86270,228.54900,32.64510,4,-1,
uno,54.89770,260.73500,40.55420,4,-1,
uno,49.71100,79.98280,33.08300,4,-1,
uno,46.66460,327.38100,36.06130,4,-1,
uno,50.82980,177.58400,30.10920,4,-1,
uno,36.00000,139.05300,44.22220,4,-1,
uno,60.96790,262.86700,40.61980,4,-1,
uno,46.23530,17.39990,33.12250,4,-1,
uno,49.65150,258.96100,45.08790,4,-1,
uno,56.37900,259.03400,43.57120,4,-1,
uno,51.13050,134.64900,54.34530,4,-1,
uno,42.84420,220.40400,37.00070,4,-1,
uno,43.16130,165.34200,40.84010,4,-1,
uno,58.94120,200.64200,40.35540,4,-1,
uno,55.33330,248.22900,32.68060,4,-1,
uno,57.55780,198.87900,32.33790,4,-1,
uno,48.55770,319.13200,43.01300,4,-1,
uno,52.38060,298.72600,37.22850,4,-1,
uno,53.57140,126.89200,47.00600,4,-1,
uno,49.80280,228.66100,35.95140,4,-1,
uno,56.28150,270.91700,35.92120,4,-1,
uno,46.23530,16.59450,51.06130,4,-1,
uno,55.20040,239.50600,49.29110,4,-1,
uno,57.33910,298.61200,39.25820,4,-1,
uno,50.12900,170.59300,34.16260,4,-1,
uno,55.21640,242.52400,61.86580,4,-1,
uno,50.77080,190.64100,36.36400,4,-1,
uno,60.00000,300.56000,30.66670,4,-1,
uno,52.80000,31.28330,34.26670,4,-1,
uno,48.69650,326.19200,49.01810,4,-1,
uno,45.85710,328.35100,57.14880,4,-1,
uno,36.00000,3.19548,30.76140,4,-1,
uno,47.83410,209.87200,37.00090,4,-1,
uno,50.79500,188.47800,36.17680,4,-1,
uno,55.01240,71.61270,34.87740,4,-1,
uno,48.00000,229.40200,38.00000,4,-1,
uno,52.28570,330.57600,31.89290,4,-1,
uno,53.45450,240.91900,33.51520,4,-1,
uno,47.87760,346.98500,33.00090,4,-1,
uno,54.12750,284.64300,39.87210,4,-1,
uno,55.95350,297.17000,51.25680,4,-1,
uno,51.00000,199.97000,31.41670,4,-1,
uno,42.00000,186.42200,30.87500,4,-1,
uno,51.33330,341.39900,75.34720,4,-1,
uno,48.26130,240.09800,42.21200,4,-1,
uno,46.98310,139.41800,43.01660,4,-1,
uno,36.00000,190.13900,47.88870,4,-1,
uno,47.49140,319.64500,47.00590,4,-1,
uno,49.66500,343.14800,43.16200,4,-1,
uno,52.67290,347.55700,36.31040,4,-1,
uno,47.33330,233.36800,31.01390,4,-1,
uno,49.53490,239.84900,39.11720,4,-1,
uno,53.76880,208.06200,31.44510,4,-1,
uno,53.45450,195.16600,33.75760,4,-1,
uno,51.81820,271.73500,34.37120,4,-1,
uno,50.68970,240.33900,37.24280,4,-1,
uno,56.74690,245.32200,43.44990,4,-1,
uno,36.99200,203.18700,45.98750,4,-1,
uno,36.00000,231.50800,54.00000,4,-1,
uno,40.15090,292.12600,63.13390,4,-1,
uno,52.69290,241.11900,38.08980,4,-1,
uno,46.69570,345.79000,31.04530,4,-1,
uno,51.39130,338.72900,35.61230,4,-1,
uno,50.84690,348.89500,40.44270,4,-1,
uno,51.03840,263.06900,31.27900,4,-1,
uno,51.13180,338.67400,33.76120,4,-1,
uno,54.80000,337.67600,42.40830,4,-1,
uno,45.42860,334.34000,47.32140,4,-1,
uno,56.50860,295.48100,41.31980,4,-1,
uno,42.00000,175.68400,36.87500,4,-1,
uno,57.00000,244.91400,53.25000,4,-1,
uno,48.54550,253.05300,51.01140,4,-1,
uno,54.68240,244.86200,51.02690,4,-1,
uno,56.83990,248.36400,36.54550,4,-1,
uno,57.64000,268.86100,47.69580,4,-1,
uno,54.00000,329.26000,49.61400,4,-1,
uno,50.13880,240.91100,36.13530,4,-1,
uno,49.05880,263.45000,33.06620,4,-1,
uno,44.26050,251.58700,37.55530,4,-1,
uno,52.19180,269.09600,41.46880,4,-1,
uno,59.57410,283.30400,65.28400,4,-1,
uno,51.29030,322.16100,50.38840,4,-1,
uno,53.69830,288.45200,34.52870,4,-1,
uno,58.97360,265.31200,60.15320,4,-1,
uno,53.48520,272.38800,38.67160,4,-1,
uno,56.08700,308.86900,33.74090,4,-1,
uno,51.98300,243.99100,53.72600,4,-1,
