id,a0,1,a2,a3,a4
uno,29.6897,220.119,43.3463,2,-1
uno,26.7857,148.485,36.006,2,-1
uno,29.7962,37.6105,35.1376,2,-1
uno,29.6182,104.667,51.6171,2,-1
uno,27,256.274,32.375,2,-1
uno,21,75.3561,30.4583,2,-1
uno,24.8182,146.102,31.1023,2,-1
uno,30.8662,65.619,40.283,2,-1
uno,30.8347,327.577,35.4455,2,-1
uno,23,279.129,40.0833,2,-1
uno,25.8611,72.4185,31.1046,2,-1
uno,27,334.706,34.75,2,-1
uno,28.92,169.065,36.8017,2,-1
uno,25.2353,268.802,34.1201,2,-1
uno,26.0697,141.062,33.8329,2,-1
uno,26.1882,25.9255,32.8374,2,-1
uno,29.2798,218.838,63.1984,2,-1
uno,24.8919,85.3888,38.1362,2,-1
uno,28.9023,17.0979,31.5069,2,-1
uno,21,51.0479,31.6667,2,-1
uno,27.2069,213.568,39.3807,2,-1
uno,19.9979,256.699,38.8015,2,-1
uno,24.1765,61.6493,31.0025,2,-1
uno,31.0588,56.1911,43.8431,2,-1
uno,21.8265,57.6576,30.4763,2,-1
uno,29.9173,155.603,35.9633,2,-1
uno,23.3704,33.0413,35.8695,2,-1
uno,26.2884,233.141,34.2351,2,-1
uno,23.3536,336.406,54.3357,2,-1
uno,27.8955,176.385,44.5022,2,-1
uno,24.7603,92.4531,36.0414,2,-1
uno,28.0065,199.902,34.671,2,-1
uno,29.1818,76.5139,36.3674,2,-1
uno,28.6098,67.164,39.9108,2,-1
uno,31.1666,203.184,44.4728,2,-1
uno,22.5537,67.164,30.0702,2,-1
uno,29.468,161.393,32.3418,2,-1
uno,28.3804,103.391,44.0101,2,-1
uno,22.7143,93.9689,33.1607,2,-1
uno,25.0878,233.743,35.6828,2,-1
uno,23.3971,127.677,30.0367,2,-1
uno,30.5371,52.1941,33.9462,2,-1
uno,28.0254,6.32146,39.0258,2,-1
uno,25.8462,313.638,31.4102,2,-1
uno,24.1765,173.787,37.0025,2,-1
uno,25.1119,324.969,54.137,2,-1
uno,25.9901,149.483,52.823,2,-1
uno,26.5753,56.4571,37.6902,2,-1
uno,28.2422,17.9319,43.7064,2,-1
uno,23.9748,143.687,30.3467,2,-1
uno,25.6957,75.3213,38.3062,2,-1
uno,27.4286,230.672,34.5238,2,-1
uno,28.2,238.887,35.4083,2,-1
uno,24.3003,265.761,30.0086,2,-1
uno,36,31.5661,38.5723,2,-1
uno,28.5,32.4204,32.25,2,-1
uno,24.1139,255.151,34.0014,2,-1
uno,25.3225,43.0954,41.8485,2,-1
uno,25.8,73.2351,40.225,2,-1
uno,30.6334,222.957,39.5677,2,-1
uno,25.195,268.182,33.1114,2,-1
uno,26.6385,233.937,32.7342,2,-1
uno,30.4185,138.21,39.8225,2,-1
uno,25.7117,151.346,31.4555,2,-1
uno,24.0511,262.061,34.0004,2,-1
uno,33.6141,305.091,45.9859,2,-1
uno,26.5666,238.679,35.8637,2,-1
uno,24,168.117,32,2,-1
uno,25.2949,263.061,34.2446,2,-1
uno,23.0482,177.37,33.1583,2,-1
uno,24.0638,27.7084,45.0009,2,-1
uno,23.7837,281.341,31.0034,2,-1
uno,24.2727,244.544,37.0114,2,-1
uno,23.0498,109.352,35.0974,2,-1
uno,28.2,5.43308,46.45,2,-1
uno,24.6,346.684,33.0417,2,-1
uno,29.4928,316.454,37.3042,2,-1
uno,27.3243,243.676,38.893,2,-1
uno,25.2879,41.8141,43.4011,2,-1
uno,28.3239,87.8683,33.3326,2,-1
uno,25.1531,5.5981,35.2401,2,-1
uno,23.8324,322.36,40.0028,2,-1
uno,23.3023,241.437,30.0757,2,-1
uno,24.2143,164.33,33.006,2,-1
uno,18,116.356,36.5397,2,-1
uno,22.5235,141.134,30.1755,2,-1
uno,29.6726,132.705,55.0957,2,-1
uno,22.7419,189.724,51.2271,2,-1
uno,20.474,29.6819,32.6443,2,-1
uno,23.3478,143.761,32.0453,2,-1
uno,28.756,143.663,47.8468,2,-1
uno,25.7329,137.762,42.2639,2,-1
uno,20.4606,157.485,37.0943,2,-1
uno,25.9091,242.32,60.3712,2,-1
uno,28.968,318.491,39.1879,2,-1
uno,26.9168,114.631,32.541,2,-1
uno,28.0852,252.836,37.7263,2,-1
uno,27.2543,58.6866,32.4839,2,-1
uno,22.8997,332.742,33.1385,2,-1
uno,25.883,240.701,38.4841,2,-1
uno,29.4432,87.0567,42.8655,2,-1
uno,30.3913,239.978,35.3496,2,-1
uno,26.04,144.461,39.4817,2,-1
uno,24.375,210.453,30.0104,2,-1
uno,31.4767,340.057,65.4639,2,-1
uno,24.9725,282.393,33.0705,2,-1
uno,25.4189,184.921,32.4212,2,-1
uno,27.7782,12.3481,35.51,2,-1
uno,26.7273,54.2028,45.5152,2,-1
uno,36,283.206,65.7773,2,-1
uno,29.6324,84.4499,33.5954,2,-1
uno,27.75,274.164,31.0417,2,-1
uno,27,351.696,31.125,2,-1
uno,28.875,200.972,32.7604,2,-1
uno,21.1376,96.3733,30.6395,2,-1
uno,30,200.115,41,2,-1
uno,24.3154,120.029,30.9455,2,-1
uno,21.5964,109.809,31.6875,2,-1
uno,26,258.618,55.3333,2,-1
uno,26.6171,190.507,35.486,2,-1
uno,26.1427,303.5,35.3968,2,-1
uno,22.1555,147.456,33.2169,2,-1
uno,27.6999,247.384,34.6301,2,-1
uno,28.7897,193.329,36.8415,2,-1
uno,28.7143,298.022,43.7202,2,-1
uno,21.2333,200.491,43.5821,2,-1
uno,22.8947,206.028,30.1075,2,-1
uno,23.0558,312.65,32.0374,2,-1
uno,26.2314,300.827,42.8257,2,-1
uno,22.0159,203.143,33.5547,2,-1
uno,25.6791,241.729,31.2991,2,-1
uno,27.5455,301.117,43.5606,2,-1
uno,23.4842,302.072,37.0359,2,-1
uno,22.9036,245.832,40.1196,2,-1
uno,28.5734,103.756,37.8326,2,-1
uno,25.8,31.8174,31.225,2,-1
uno,25.7647,44.8899,32.4902,2,-1
uno,26.8905,213.019,47.3002,2,-1
uno,28.3846,132.786,34.4711,2,-1
uno,30,179.571,46.3063,2,-1
uno,23.2687,324.383,33.1285,2,-1
uno,36,312.726,35,2,-1
uno,32.8539,349.13,49.2664,2,-1
uno,23.2258,180.471,32.0811,2,-1
uno,29.5714,90.685,51.0179,2,-1
uno,24.6,355.412,36.025,2,-1
uno,25.2104,200.134,43.3186,2,-1
uno,25.7368,145.651,32.2359,2,-1
uno,22.8,48.4791,33.0667,2,-1
uno,30.6172,91.4555,45.4358,2,-1
uno,24.9775,75.3546,32.1189,2,-1
uno,28.3846,197.276,35.4711,2,-1
uno,27.3871,103.747,41.6465,2,-1
uno,22.8947,8.77528,31.1075,2,-1
uno,27.12,193.945,45.2533,2,-1
uno,21.9732,186.803,39.8189,2,-1
uno,20.8335,186.817,60.4558,2,-1
uno,21,161.031,32.5833,2,-1
uno,24.4108,309.551,32.0113,2,-1
uno,28.1944,158.278,31.6238,2,-1
uno,24,335.616,32,2,-1
uno,22.6364,191.139,36.1894,2,-1
uno,27.5854,311.498,37.44,2,-1
uno,26.1429,229.073,34.5952,2,-1
uno,26.3392,87.5693,34.2491,2,-1
uno,22.6364,175.383,34.0947,2,-1
uno,24.433,176.172,46.5383,2,-1
uno,23.25,103.16,34.0625,2,-1
uno,27.8843,76.0866,37.1886,2,-1
uno,36,199.408,35.5557,2,-1
uno,29.7692,196.891,37.0096,2,-1
uno,23.5714,33.1947,31.0179,2,-1
uno,29.4706,94.4076,33.3554,2,-1
uno,31.7288,213.316,61.6397,2,-1
uno,22.768,265.365,30.7461,2,-1
uno,31.8808,24.7647,50.2809,2,-1
uno,23.1176,265.609,32.0613,2,-1
uno,29,192.666,33.0833,2,-1
uno,29.0526,187.76,51.4912,2,-1
uno,25.8462,198.529,32.4102,2,-1
uno,24.2727,242.106,32.0076,2,-1
uno,22.6364,192.491,41.0947,2,-1
uno,24.9348,247.028,37.1366,2,-1
uno,30.3054,204.838,49.4248,2,-1
uno,27.9231,154.361,31.9263,2,-1
uno,25.8649,256.202,30.5957,2,-1
uno,28.5,189.041,53.25,2,-1
uno,18,6.16384,35.666,2,-1
uno,28.6667,170.594,70.4444,2,-1
uno,28.8261,106.773,75.4801,2,-1
uno,29.16,177.982,39.0169,2,-1
uno,24.3994,202.998,45.0154,2,-1
uno,28.4777,176.188,36.6463,2,-1
uno,29.8363,9.89493,39.8186,2,-1
uno,21.9,108.929,32.4083,2,-1
uno,27.5455,40.3515,43.9205,2,-1
uno,23.9851,221.907,37,2,-1
uno,28.8549,272.996,38.5728,2,-1
uno,25.7368,245.596,39.5307,2,-1
uno,28.5,198.314,36.125,2,-1
uno,22.654,113.516,30.2569,2,-1
uno,24.6,94.8527,36.0333,2,-1
uno,23.821,158.68,35.0009,2,-1
uno,22,185.975,35.3333,2,-1
uno,25.0909,14.2153,33.1212,2,-1
uno,25.4252,59.0856,35.148,2,-1
uno,23.0767,216.119,35.1334,2,-1
uno,25.5,129.774,34.0833,2,-1
uno,26.6949,241.856,32.1917,2,-1
uno,27.7839,41.4915,36.6152,2,-1
uno,25.6667,119.584,33.3472,2,-1
uno,24.0451,258.579,34.0003,2,-1
uno,29.3077,45.043,31.6955,2,-1
uno,24.9425,193.766,45.1171,2,-1
uno,29,280.984,37.0833,2,-1
uno,24.6421,119.616,43.4232,2,-1
uno,25.0969,78.5915,37.1125,2,-1
uno,26.9021,211.329,43.0045,2,-1
uno,29.8737,196.511,35.7256,2,-1
uno,21,68.1777,36.7083,2,-1
uno,28.6282,224.13,43.2532,2,-1
uno,25.1143,257.201,30.2012,2,-1
uno,26.5,143.525,32.0417,2,-1
uno,28.8999,161.68,34.5326,2,-1
uno,24.2727,334.989,33.0076,2,-1
uno,32.475,292.589,44.7377,2,-1
uno,22.9286,187.39,35.1488,2,-1
uno,24.6,165.343,53.05,2,-1
uno,29.012,163.192,44.0062,2,-1
uno,25.9091,224.775,35.928,2,-1
uno,27,12.3043,31.375,2,-1
uno,27,243.907,31.5,2,-1
uno,25.6788,255.368,35.2174,2,-1
uno,25.3448,6.91709,30.2428,2,-1
uno,26.9267,263.424,41.3613,2,-1
uno,28.4999,282.233,48.3749,2,-1
uno,23.3226,126.139,31.0659,2,-1
uno,26.9291,209.13,35.8944,2,-1
uno,22.1739,212.793,35.2367,2,-1
uno,26.9644,130.81,35.4825,2,-1
uno,26.5862,131.829,37.898,2,-1
uno,22.9766,229.353,30.1305,2,-1
uno,27.5455,231.835,34.2803,2,-1
uno,26.8137,164.626,34.5806,2,-1
uno,26.0625,175.672,34.6302,2,-1
uno,27.3554,79.3691,37.8409,2,-1
uno,28.9747,322.096,60.0284,2,-1
uno,27.7348,279.655,41.2041,2,-1
uno,18,300.223,44,2,-1
uno,25.6286,290.381,38.4297,2,-1
uno,24.9512,137.475,38.1717,2,-1
uno,24.5453,205.4,32.3937,2,-1
uno,22.0282,243.347,53.7511,2,-1
uno,27.8984,241.279,31.904,2,-1
uno,24.375,196.661,30.0104,2,-1
uno,23.7,217.433,38.0083,2,-1
uno,28.4194,157.968,59.5744,2,-1
uno,23.5714,358.866,44.0179,2,-1
uno,29.5714,294.969,38.0179,2,-1
uno,26.1522,72.8663,37.6185,2,-1
uno,23.8525,196.895,43.0051,2,-1
uno,27.3703,160.556,37.6919,2,-1
uno,28.3846,1.53443,33.4711,2,-1
uno,29.6599,199.658,39.9247,2,-1
uno,23.3142,172.526,44.0938,2,-1
uno,28.739,138.93,34.0528,2,-1
uno,24.9749,84.959,32.0946,2,-1
uno,24.3581,191.423,59.0248,2,-1
uno,29.6852,155.594,47.443,2,-1
uno,29.8165,164.265,34.5582,2,-1
uno,32.1462,168.596,46.5582,2,-1
uno,23.6809,62.2964,37.0222,2,-1
uno,28.8261,179.079,46.1336,2,-1
uno,26.219,355.604,40.5969,2,-1
uno,27.5455,257.184,35.6402,2,-1
uno,18,322.837,48.4443,2,-1
uno,25.0755,133.654,34.2838,2,-1
uno,28.2,42.8296,31.225,2,-1
uno,27.5707,251.088,52.3743,2,-1
uno,24,159.335,34,2,-1
uno,21.6923,173.35,48.641,2,-1
uno,24.8048,20.9241,33.9297,2,-1
uno,25.7428,10.0429,59.5054,2,-1
uno,22.9676,191.151,31.0758,2,-1
uno,21.0219,22.2231,31.8232,2,-1
uno,30,336.39,40.7396,2,-1
uno,29.1286,168.465,38.7956,2,-1
uno,18,106.763,42,2,-1
uno,25.5,198.458,45.2917,2,-1
uno,22.1758,272.613,39.319,2,-1
uno,26.015,123.119,35.1274,2,-1
uno,36,185.52,39.7773,2,-1
uno,27.9135,5.78358,34.1437,2,-1
uno,28.5,226.137,36.125,2,-1
uno,23.5714,212.816,30.0238,2,-1
uno,23.8,230.413,32.0083,2,-1
uno,23.7692,183.132,30.0064,2,-1
uno,22.0588,124.108,34.2966,2,-1
uno,28.2,164.734,67.675,2,-1
uno,23.5714,8.09741,44.0298,2,-1
uno,23.5714,193.238,30.006,2,-1
uno,21,105.212,50.4167,2,-1
uno,23.7226,328.754,48.0077,2,-1
uno,27.3548,90.0828,47.8508,2,-1
uno,22.9248,157.679,43.85,2,-1
uno,26.1429,201.802,35.1488,2,-1
uno,24.6,342.61,36.0167,2,-1
uno,24.3148,309.743,43.0167,2,-1
uno,32.0928,138.21,43.0905,2,-1
uno,27.8409,357.677,40.2776,2,-1
uno,22.44,220.049,35.2817,2,-1
uno,22.7419,211.535,35.2271,2,-1
uno,28.9727,195.215,40.3493,2,-1
uno,27.2308,106.052,34.2564,2,-1
uno,25.0787,246.988,30.1182,2,-1
uno,26.266,113.372,33.1719,2,-1
uno,27.8983,335.764,33.4361,2,-1
uno,19.3804,238.269,32.0048,2,-1
uno,24.6818,156.667,49.0947,2,-1
uno,22.0588,165.38,39.2966,2,-1
uno,27,151.802,30.375,2,-1
uno,25.8168,352.803,40.3616,2,-1
uno,26,260.917,35.3333,2,-1
uno,31.2113,264.953,39.0649,2,-1
uno,25.7761,217.549,32.1171,2,-1
uno,25.68,255.094,31.6533,2,-1
uno,27.4286,78.6236,47.5238,2,-1
uno,25.7961,305.172,31.4698,2,-1
uno,25.4753,295.486,33.2004,2,-1
uno,28.5,69.2696,53.125,2,-1
uno,32.2979,13.1855,44.7456,2,-1
uno,27.6872,58.9983,41.6942,2,-1
uno,24.8571,104.407,34.0476,2,-1
uno,23.8633,216.73,48.0047,2,-1
uno,29.079,60.9261,41.4584,2,-1
uno,26.7291,208.408,42.8667,2,-1
uno,25.792,212.185,41.0009,2,-1
uno,27.75,211.386,68.125,2,-1
uno,31.2857,98.1372,53.1607,2,-1
uno,25.5981,32.2084,40.2877,2,-1
uno,26.3904,29.1573,34.6596,2,-1
uno,25.8595,33.343,30.8016,2,-1
uno,26.1834,157.298,32.1126,2,-1
uno,28.1017,327.386,42.3235,2,-1
uno,23.9189,68.0059,39.0011,2,-1
uno,18,73.0842,48.5557,2,-1
uno,22.895,175.118,36.7233,2,-1
uno,19.6682,95.6126,46.8324,2,-1
uno,18,106.999,47.0576,2,-1
uno,31.8656,217.111,38.2194,2,-1
uno,29,155.173,53.125,2,-1
uno,26.0297,129.752,36.3828,2,-1
uno,25.9501,80.5739,37.4304,2,-1
uno,25.9658,77.1741,38.3242,2,-1
uno,23.9214,83.0888,32.4801,2,-1
uno,28.0027,112.602,44.0081,2,-1
uno,25.082,106.556,42.629,2,-1
uno,20.3204,59.9654,35.1074,2,-1
uno,27.6967,301.326,36.4723,2,-1
uno,26.625,207.277,32.0208,2,-1
uno,18,164.797,38.0361,2,-1
uno,30.2376,188.587,40.0038,2,-1
uno,24.0674,114.922,35.0004,2,-1
uno,20.3753,191.429,31.7394,2,-1
uno,29.0544,150.594,35.3773,2,-1
uno,24,199.731,37,2,-1
uno,24.7748,309.394,33.1966,2,-1
uno,19.922,203.577,33.0627,2,-1
uno,27.1714,90.7168,34.6298,2,-1
uno,27.4503,166.962,37.5284,2,-1
uno,18,249.635,39.3545,2,-1
uno,22.0229,175.332,43.5309,2,-1
uno,27.9548,115.44,39.4158,2,-1
uno,27.7109,169.836,31.0026,2,-1
uno,26.5175,55.4589,36.3527,2,-1
uno,21.0966,187.87,44.5414,2,-1
uno,21.8182,78.2604,31.4848,2,-1
uno,26.5084,135.347,32.412,2,-1
uno,22.8941,44.7727,36.9187,2,-1
uno,24.8456,90.5348,31.0302,2,-1
uno,34.979,292.537,44.1709,2,-1
uno,27.527,96.691,38.2576,2,-1
uno,26.7857,200.619,35.006,2,-1
uno,23.4545,77.3757,35.0303,2,-1
uno,25.5435,160.777,38.8707,2,-1
uno,27.8571,299.622,54.4464,2,-1
uno,23.0571,246.302,44.144,2,-1
uno,24.6,316.675,34.025,2,-1
uno,26.7646,254.404,33.4363,2,-1
uno,27.8158,326.845,30.8333,2,-1
uno,28.2535,287.229,42.2628,2,-1
uno,25.1253,306.935,34.6304,2,-1
uno,26.9593,90.7086,34.6123,2,-1
uno,19.0217,27.2115,42.7872,2,-1
uno,29.2599,32.6848,37.9088,2,-1
uno,25.2443,245.247,33.2713,2,-1
uno,22.5,142.084,39.25,2,-1
uno,24.7895,296.368,55.0548,2,-1
uno,27.4286,250.572,34.7619,2,-1
uno,24.0369,82.5841,36.0002,2,-1
uno,31.7603,102.763,46.1749,2,-1
uno,27,94.2573,31.375,2,-1
uno,27.75,267.363,31.5625,2,-1
uno,20.6137,310.878,38.3744,2,-1
uno,23.3478,167.558,34.0453,2,-1
uno,26.1429,59.9611,42.744,2,-1
uno,28.1471,356.542,50.4142,2,-1
uno,25.9568,289.607,47.9064,2,-1
uno,27.7431,58.5076,32.2076,2,-1
uno,21,286.999,33.0833,2,-1
uno,22.7419,308.762,39.2271,2,-1
uno,23.25,144.467,34.0208,2,-1
uno,24.6,281.452,33.0583,2,-1
uno,29.6667,311.171,40.0139,2,-1
uno,28.92,142.283,33.8017,2,-1
uno,24.9913,100.948,32.0736,2,-1
uno,23.4188,96.4712,47.7321,2,-1
uno,25.1538,209.897,37.0801,2,-1
uno,21,221.141,33.25,2,-1
uno,22.1376,216.757,37.0538,2,-1
uno,23.7087,261.186,34.0255,2,-1
uno,24.15,263.573,42.0042,2,-1
uno,23.5714,270.395,31.006,2,-1
uno,27.75,274.395,34.5625,2,-1
uno,23.5214,280.934,31.0303,2,-1
uno,29.8813,164.945,33.5701,2,-1
uno,25.1538,124.961,32.1603,2,-1
uno,27,140.75,41.5679,2,-1
uno,26.3128,221.316,34.379,2,-1
uno,25.7837,264.355,33.918,2,-1
uno,30,212.704,37.1693,2,-1
uno,26.2941,77.0765,32.4142,2,-1
uno,26.7072,261.587,30.4637,2,-1
uno,28.2924,265.144,42.7983,2,-1
uno,27.3529,84.2291,30.8848,2,-1
uno,27.6879,81.5549,42.5384,2,-1
uno,29,63.6668,35.0833,2,-1
uno,28.8603,110.2,39.0586,2,-1
uno,29.2103,254.554,39.4323,2,-1
uno,22.5274,119.955,39.7924,2,-1
uno,29.0083,260.531,64.955,2,-1
uno,24.7674,260.593,38.1172,2,-1
uno,21,181.406,43.3333,2,-1
uno,24.1765,185.454,32.0049,2,-1
uno,26,238.119,34.3333,2,-1
uno,36,183.386,41,2,-1
uno,26.9604,172.5,30.7208,2,-1
uno,29.0956,236.457,39.8729,2,-1
uno,26.86,269.121,48.1707,2,-1
uno,18,176.142,67.1111,2,-1
uno,22.5,267.895,33.125,2,-1
uno,28.5789,182.365,40.6886,2,-1
uno,22.7143,244.81,31.1607,2,-1
uno,29.2953,253.445,36.6579,2,-1
uno,33.114,194.777,38.9122,2,-1
uno,26.4853,257.169,43.4075,2,-1
uno,24.0995,252.638,52.0005,2,-1
uno,25.4441,253.361,34.5905,2,-1
uno,29.0122,82.6104,34.1194,2,-1
uno,25.5,148.737,37.4583,2,-1
uno,27.4286,114.051,43.7619,2,-1
uno,22.6364,219.799,35.2841,2,-1
uno,22.5428,233.377,31.1147,2,-1
uno,26.2941,193.209,30.4142,2,-1
uno,24.1541,184.034,39.0011,2,-1
uno,26.1429,13.4595,35.1488,2,-1
uno,25.5,228.536,31.2083,2,-1
uno,27.6,140.344,39.8,2,-1
uno,18,229.581,38.2676,2,-1
uno,21,262.423,38.2917,2,-1
uno,30,183.649,41.6667,2,-1
uno,26.4545,300.224,46.9205,2,-1
uno,25.0157,195.5,32.069,2,-1
uno,30,241.026,33.43,2,-1
uno,25.8649,145.349,36.5957,2,-1
uno,27.9231,261.819,32.7789,2,-1
uno,23.25,159,33.0625,2,-1
uno,27.3833,273.711,31.0936,2,-1
uno,26.7838,179.689,60.4095,2,-1
uno,28.7727,160.316,40.6402,2,-1
uno,26.1352,274.761,41.4915,2,-1
uno,25.2584,84.8742,36.0835,2,-1
uno,23.25,8.35311,33.0208,2,-1
uno,26.5947,228.756,42.8692,2,-1
uno,30.4116,197.224,53.6438,2,-1
uno,27.3,29.3328,33.0083,2,-1
uno,25.1711,102.985,32.8988,2,-1
uno,30.8188,9.92778,47.6377,2,-1
uno,29.4,8.85815,40.025,2,-1
uno,21,135.171,30.7083,2,-1
uno,25.8,131.863,31.225,2,-1
uno,30,211.508,33.2777,2,-1
uno,28.2,191.571,47.0417,2,-1
uno,22.5652,97.5107,36.2192,2,-1
uno,23.6817,147.994,34.0174,2,-1
uno,29.2613,226.392,56.0203,2,-1
uno,21,242.567,35.4583,2,-1
uno,26.6129,189.246,32.6469,2,-1
uno,23.7289,78.1217,34.0073,2,-1
uno,27.6316,204.849,32.1601,2,-1
uno,23.2095,120.8,42.0383,2,-1
uno,25.5,128.756,32.25,2,-1
uno,27.2091,25.0249,32.0284,2,-1
uno,28.3636,82.3809,36.9394,2,-1
uno,18,53.0307,32.8587,2,-1
uno,36,101.189,38.4443,2,-1
uno,28.7874,210.518,31.575,2,-1
uno,35.3617,254.831,42.4501,2,-1
uno,34.2627,260.776,31.0295,2,-1
uno,25.4651,204.295,40.0343,2,-1
uno,27,285.988,31.625,2,-1
uno,30.0697,0.712975,33.4749,2,-1
uno,24.6923,194.121,39.0865,2,-1
uno,30.3559,162.908,52.7821,2,-1
uno,26.3903,334.668,53.2435,2,-1
uno,22.2857,120.275,31.1905,2,-1
uno,26.5,143.704,46.0417,2,-1
uno,23.5714,184.177,33.006,2,-1
uno,24.5566,70.3992,42.322,2,-1
uno,22.7143,65.3785,34.1607,2,-1
uno,18,62.4689,35.6667,2,-1
uno,28.5789,208.494,38.8443,2,-1
uno,27.7668,48.794,39.3661,2,-1
uno,28.8748,187.637,32.6852,2,-1
uno,23.4328,255.11,38.0245,2,-1
uno,27.4286,215.76,32.5238,2,-1
uno,27.4286,354.105,30.7619,2,-1
uno,28.2,72.8791,31.225,2,-1
uno,23.968,125.642,30.0001,2,-1
uno,25.4931,249.285,30.2885,2,-1
uno,25.8,243.149,37.675,2,-1
uno,28.3164,284.251,32.3833,2,-1
uno,26.6765,313.722,34.8994,2,-1
uno,25.9091,64.6985,33.7424,2,-1
uno,25.5,257.052,31.25,2,-1
uno,18.75,242.902,45.0208,2,-1
uno,29.2286,239.56,47.4297,2,-1
uno,25.2,48.7718,30.2,2,-1
uno,28.8428,225.545,42.3778,2,-1
uno,28.4046,117.897,39.0401,2,-1
uno,26.1428,247.355,32.5456,2,-1
uno,28.3094,66.8193,35.7857,2,-1
uno,28.1053,355.164,35.9649,2,-1
uno,29.1414,24.2299,42.2714,2,-1
uno,21.5625,262.509,34.8802,2,-1
uno,26.8971,247.209,35.8918,2,-1
uno,29.6165,96.9779,40.6641,2,-1
uno,27,310.26,34.25,2,-1
uno,22.125,256.775,35.2604,2,-1
uno,25.95,198.601,39.7042,2,-1
uno,29.1818,233.199,35.1023,2,-1
uno,24.75,216.525,31.125,2,-1
uno,23.8681,359.399,53.0029,2,-1
uno,19.4572,129.388,35.1205,2,-1
uno,26.5,227.779,41.0417,2,-1
uno,28.5947,45.5564,36.7556,2,-1
uno,24.6,302.891,35.025,2,-1
uno,26.1708,226.026,37.4102,2,-1
uno,25.5,237.772,30.2917,2,-1
uno,23.2543,254.908,43.0687,2,-1
uno,25.5911,249.233,30.8171,2,-1
uno,28.6,237.62,51.4083,2,-1
uno,27.2338,14.8034,50.7703,2,-1
uno,24.1765,251.728,61.0025,2,-1
uno,28.9083,271.212,35.7205,2,-1
uno,27.1807,85.5469,33.0466,2,-1
uno,19.2258,213.308,37.5455,2,-1
uno,27.48,26.104,31.0902,2,-1
uno,25.05,214.98,31.2042,2,-1
uno,23.3684,203.42,37.0702,2,-1
uno,24.2727,246.258,31.0038,2,-1
uno,21.8233,275.29,42.4829,2,-1
uno,29.5263,213.882,40.6864,2,-1
uno,23.6564,95.6337,32.0039,2,-1
uno,24.5989,36.1725,57.0166,2,-1
uno,29.4069,193.981,43.2823,2,-1
uno,22.4725,240.629,33.3879,2,-1
uno,23.3595,38.2052,52.922,2,-1
uno,27,228.306,30.625,2,-1
uno,27,84.5308,35.75,2,-1
uno,29.4088,39.03,35.0617,2,-1
uno,23.9633,319.248,38.0002,2,-1
uno,27.6254,346.273,46.3451,2,-1
uno,27.75,65.3433,41.0417,2,-1
uno,25.5,199.167,31.2083,2,-1
uno,26.948,197.989,44.5218,2,-1
uno,29,276.5,33.0417,2,-1
uno,36,208.791,47.4444,2,-1
uno,27.5,32.294,32.0417,2,-1
uno,25.9091,34.0378,38.5568,2,-1
uno,23.491,70.6891,37.0299,2,-1
uno,29.4764,12.7972,33.9485,2,-1
uno,24.1304,30.2526,32.0018,2,-1
uno,24,187.715,31,2,-1
uno,28.6634,91.0404,37.7117,2,-1
uno,23.5714,123.619,33.0179,2,-1
uno,26.8909,55.0119,34.128,2,-1
uno,21.1565,212.597,34.3315,2,-1
uno,23.4,178.838,37.05,2,-1
uno,30.6234,284.13,33.2793,2,-1
uno,26.0625,66.802,41.6302,2,-1
uno,24.3834,202.003,57.9629,2,-1
uno,30,189.916,36.3333,2,-1
uno,29.1818,177.387,41.1023,2,-1
uno,30.3766,55.3973,40.7175,2,-1
uno,29.7326,67.1334,54.4303,2,-1
uno,24.1765,69.0686,32.0025,2,-1
uno,23.4923,45.8094,31.0172,2,-1
uno,22.3787,77.021,52.3178,2,-1
uno,27.3,26.419,48.0083,2,-1
uno,21,194.217,46.3333,2,-1
uno,28.7143,238.222,33.4405,2,-1
uno,25.32,246.097,37.2017,2,-1
uno,29.1818,309.777,43.1023,2,-1
uno,21,191.419,39.75,2,-1
uno,28.6364,286.454,34.2841,2,-1
uno,23.6471,120.116,38.0196,2,-1
uno,25.2857,21.908,40.3214,2,-1
uno,27.9677,93.8427,33.2594,2,-1
uno,29.3895,196.547,43.0959,2,-1
uno,27,45.2668,30.5,2,-1
uno,18,254.592,64.8887,2,-1
uno,27.75,274.839,31.5625,2,-1
uno,22.6385,204.505,35.1901,2,-1
uno,26.5385,186.899,32.3878,2,-1
uno,29.0526,82.5758,38.4912,2,-1
uno,24.9429,266.601,41.5875,2,-1
uno,22.478,133.71,36.385,2,-1
uno,28.4056,0.327648,38.4193,2,-1
uno,30.0705,132.474,40.8627,2,-1
uno,22.507,113.881,30.2465,2,-1
uno,28.2,34.4846,41.8583,2,-1
uno,27.5028,176.272,36.2801,2,-1
uno,30.1696,126.261,34.1134,2,-1
uno,26.7048,261.075,50.2629,2,-1
uno,30.4382,120.55,35.9994,2,-1
uno,22.7143,303.558,30.1607,2,-1
uno,25.39,194.336,34.1222,2,-1
uno,25.8626,0.300613,34.2161,2,-1
uno,23.0198,114.695,40.0746,2,-1
uno,26.1385,201.607,39.5976,2,-1
uno,26.3045,290.797,36.0985,2,-1
uno,27,278.076,32,2,-1
uno,25.3902,131.597,30.3669,2,-1
uno,22.109,211.976,33.4531,2,-1
uno,25.4899,353.424,40.3486,2,-1
uno,22.3846,71.9357,36.3141,2,-1
uno,23.0633,107.607,46.809,2,-1
uno,18,156.012,39.8887,2,-1
